transaction_id,adult_id,age_years,age_group_source,transaction_date,year,month,category,merchant,amount_usd,monthly_budget_usd,annual_budget_usd
T0000210,A01,67,65-74 years,2024-05-29T11:53,2024,5,Income before taxes,Income before Shop 1,151.42,5544.24,66530.90
T0000211,A01,67,65-74 years,2024-05-07T11:46,2024,5,Estimated market value of owned home,Estimated market Shop 8,94.61,5544.24,66530.90
T0000212,A01,67,65-74 years,2024-05-05T21:22,2024,5,Estimated market value of owned home,Estimated market Shop 5,81.52,5544.24,66530.90
T0000213,A01,67,65-74 years,2024-05-07T11:07,2024,5,Income before taxes,Income before Shop 3,85.62,5544.24,66530.90
T0000214,A01,67,65-74 years,2024-05-15T21:41,2024,5,Housing,Housing Shop 7,101.51,5544.24,66530.90
T0000215,A01,67,65-74 years,2024-05-04T15:48,2024,5,Estimated market value of owned home,Estimated market Shop 6,82.45,5544.24,66530.90
T0000216,A01,67,65-74 years,2024-05-11T20:30,2024,5,"Unemployment and workers' compensation, veterans' benefits, and regular contributions for support",Unemployment and Shop 8,8.87,5544.24,66530.90
T0000217,A01,67,65-74 years,2024-05-23T12:53,2024,5,Estimated market value of owned home,Estimated market Shop 5,153.08,5544.24,66530.90
T0000218,A01,67,65-74 years,2024-05-24T20:22,2024,5,Wages and salaries,Wages and Shop 5,49.04,5544.24,66530.90
T0000219,A01,67,65-74 years,2024-05-29T21:07,2024,5,Estimated monthly rental value of owned home,Estimated monthly Shop 2,61.25,5544.24,66530.90
T0000220,A01,67,65-74 years,2024-05-13T21:12,2024,5,Personal insurance and pensions,Personal insurance Shop 5,68.44,5544.24,66530.90
T0000221,A01,67,65-74 years,2024-05-07T09:51,2024,5,Shelter,Shelter Shop 4,95.39,5544.24,66530.90
T0000222,A01,67,65-74 years,2024-05-21T07:51,2024,5,Estimated market value of owned home,Estimated market Shop 5,65.81,5544.24,66530.90
T0000223,A01,67,65-74 years,2024-05-17T15:44,2024,5,Estimated market value of owned home,Estimated market Shop 7,75.02,5544.24,66530.90
T0000224,A01,67,65-74 years,2024-05-11T07:30,2024,5,"Social Security, private and government retirement",Social Security Shop 5,185.44,5544.24,66530.90
T0000225,A01,67,65-74 years,2024-05-30T12:00,2024,5,Estimated market value of owned home,Estimated market Shop 2,69.92,5544.24,66530.90
T0000226,A01,67,65-74 years,2024-05-02T13:35,2024,5,Estimated market value of owned home,Estimated market Shop 4,162.52,5544.24,66530.90
T0000227,A01,67,65-74 years,2024-05-04T19:44,2024,5,Estimated market value of owned home,Estimated market Shop 5,320.62,5544.24,66530.90
T0000228,A01,67,65-74 years,2024-05-14T12:34,2024,5,Health insurance,Health insurance Shop 2,84.20,5544.24,66530.90
T0000229,A01,67,65-74 years,2024-05-04T11:28,2024,5,Estimated market value of owned home,Estimated market Shop 8,27.10,5544.24,66530.90
T0000230,A01,67,65-74 years,2024-05-10T14:14,2024,5,Personal insurance and pensions,Personal insurance Shop 1,69.94,5544.24,66530.90
T0000231,A01,67,65-74 years,2024-05-01T18:33,2024,5,Estimated market value of owned home,Estimated market Shop 2,77.50,5544.24,66530.90
T0000232,A01,67,65-74 years,2024-05-14T12:55,2024,5,Estimated market value of owned home,Estimated market Shop 6,160.78,5544.24,66530.90
T0000233,A01,67,65-74 years,2024-05-14T15:18,2024,5,Estimated market value of owned home,Estimated market Shop 7,166.10,5544.24,66530.90
T0000234,A01,67,65-74 years,2024-05-13T07:08,2024,5,Estimated market value of owned home,Estimated market Shop 6,46.40,5544.24,66530.90
T0000235,A01,67,65-74 years,2024-05-02T15:04,2024,5,"Social Security, private and government retirement",Social Security Shop 8,99.41,5544.24,66530.90
T0000236,A01,67,65-74 years,2024-05-09T09:04,2024,5,Estimated market value of owned home,Estimated market Shop 3,21.69,5544.24,66530.90
T0000237,A01,67,65-74 years,2024-05-03T07:38,2024,5,Estimated market value of owned home,Estimated market Shop 4,41.08,5544.24,66530.90
T0000238,A01,67,65-74 years,2024-05-24T15:16,2024,5,Income before taxes,Income before Shop 9,251.58,5544.24,66530.90
T0000239,A01,67,65-74 years,2024-05-14T07:37,2024,5,Shelter,Shelter Shop 7,513.83,5544.24,66530.90
T0000240,A01,67,65-74 years,2024-05-07T15:05,2024,5,Estimated market value of owned home,Estimated market Shop 4,51.48,5544.24,66530.90
T0000241,A01,67,65-74 years,2024-05-08T10:41,2024,5,"Social Security, private and government retirement",Social Security Shop 1,255.93,5544.24,66530.90
T0000242,A01,67,65-74 years,2024-05-19T12:44,2024,5,Apparel and services,Apparel and Shop 7,77.07,5544.24,66530.90
T0000243,A01,67,65-74 years,2024-05-13T14:49,2024,5,Estimated market value of owned home,Estimated market Shop 7,138.29,5544.24,66530.90
T0000244,A01,67,65-74 years,2024-05-01T11:29,2024,5,Estimated market value of owned home,Estimated market Shop 1,24.54,5544.24,66530.90
T0000245,A01,67,65-74 years,2024-05-23T14:28,2024,5,Estimated market value of owned home,Estimated market Shop 2,48.25,5544.24,66530.90
T0000246,A01,67,65-74 years,2024-05-11T11:40,2024,5,Estimated market value of owned home,Estimated market Shop 7,52.98,5544.24,66530.90
T0000247,A01,67,65-74 years,2024-05-30T18:18,2024,5,Estimated market value of owned home,Estimated market Shop 7,114.28,5544.24,66530.90
T0000248,A01,67,65-74 years,2024-05-16T16:51,2024,5,Estimated market value of owned home,Estimated market Shop 3,102.32,5544.24,66530.90
T0000249,A01,67,65-74 years,2024-05-23T19:57,2024,5,Household furnishings and equipment,Household furnishings Shop 8,19.22,5544.24,66530.90
T0000250,A01,67,65-74 years,2024-05-30T11:11,2024,5,Estimated market value of owned home,Estimated market Shop 9,149.53,5544.24,66530.90
T0000251,A01,67,65-74 years,2024-06-20T14:55,2024,6,Estimated market value of owned home,Estimated market Shop 8,72.17,5544.24,66530.90
T0000252,A01,67,65-74 years,2024-06-19T13:49,2024,6,Fruits and vegetables,Fruits and Shop 3,444.82,5544.24,66530.90
T0000253,A01,67,65-74 years,2024-06-25T16:19,2024,6,Estimated market value of owned home,Estimated market Shop 4,29.66,5544.24,66530.90
T0000254,A01,67,65-74 years,2024-06-11T15:10,2024,6,Estimated market value of owned home,Estimated market Shop 3,66.01,5544.24,66530.90
T0000255,A01,67,65-74 years,2024-06-16T13:34,2024,6,Wages and salaries,Wages and Shop 1,16.39,5544.24,66530.90
T0000256,A01,67,65-74 years,2024-06-14T17:47,2024,6,Transportation,Transportation Shop 1,34.66,5544.24,66530.90
T0000257,A01,67,65-74 years,2024-06-02T18:13,2024,6,Wages and salaries,Wages and Shop 8,62.62,5544.24,66530.90
T0000258,A01,67,65-74 years,2024-06-11T19:54,2024,6,Estimated market value of owned home,Estimated market Shop 4,110.14,5544.24,66530.90
T0000259,A01,67,65-74 years,2024-06-04T19:01,2024,6,Estimated market value of owned home,Estimated market Shop 4,69.21,5544.24,66530.90
T0000260,A01,67,65-74 years,2024-06-29T19:47,2024,6,Estimated market value of owned home,Estimated market Shop 9,51.36,5544.24,66530.90
T0000261,A01,67,65-74 years,2024-06-11T15:28,2024,6,Wages and salaries,Wages and Shop 2,81.39,5544.24,66530.90
T0000262,A01,67,65-74 years,2024-06-08T12:58,2024,6,Estimated market value of owned home,Estimated market Shop 2,65.54,5544.24,66530.90
T0000263,A01,67,65-74 years,2024-06-11T16:46,2024,6,Wages and salaries,Wages and Shop 8,98.88,5544.24,66530.90
T0000264,A01,67,65-74 years,2024-06-06T14:25,2024,6,Estimated market value of owned home,Estimated market Shop 7,292.87,5544.24,66530.90
T0000265,A01,67,65-74 years,2024-06-13T16:50,2024,6,Estimated market value of owned home,Estimated market Shop 4,107.73,5544.24,66530.90
T0000266,A01,67,65-74 years,2024-06-08T18:54,2024,6,Estimated market value of owned home,Estimated market Shop 4,247.79,5544.24,66530.90
T0000267,A01,67,65-74 years,2024-06-29T07:02,2024,6,Estimated market value of owned home,Estimated market Shop 3,75.51,5544.24,66530.90
T0000268,A01,67,65-74 years,2024-06-01T07:59,2024,6,Estimated market value of owned home,Estimated market Shop 6,37.92,5544.24,66530.90
T0000269,A01,67,65-74 years,2024-06-28T11:22,2024,6,Health insurance,Health insurance Shop 4,158.67,5544.24,66530.90
T0000270,A01,67,65-74 years,2024-06-14T07:51,2024,6,Income before taxes,Income before Shop 9,106.58,5544.24,66530.90
T0000271,A01,67,65-74 years,2024-06-21T14:24,2024,6,Shelter,Shelter Shop 9,238.02,5544.24,66530.90
T0000272,A01,67,65-74 years,2024-06-13T17:16,2024,6,Food away from home,Food away Shop 3,57.87,5544.24,66530.90
T0000273,A01,67,65-74 years,2024-06-03T10:42,2024,6,Estimated market value of owned home,Estimated market Shop 2,178.55,5544.24,66530.90
T0000274,A01,67,65-74 years,2024-06-07T13:21,2024,6,Estimated market value of owned home,Estimated market Shop 3,140.48,5544.24,66530.90
T0000275,A01,67,65-74 years,2024-06-19T21:21,2024,6,Housing,Housing Shop 7,76.18,5544.24,66530.90
T0000276,A01,67,65-74 years,2024-06-08T14:26,2024,6,Transportation,Transportation Shop 7,129.15,5544.24,66530.90
T0000277,A01,67,65-74 years,2024-06-06T18:58,2024,6,Wages and salaries,Wages and Shop 2,16.35,5544.24,66530.90
T0000278,A01,67,65-74 years,2024-06-02T14:51,2024,6,Estimated market value of owned home,Estimated market Shop 8,73.97,5544.24,66530.90
T0000279,A01,67,65-74 years,2024-06-10T09:20,2024,6,Estimated market value of owned home,Estimated market Shop 8,411.80,5544.24,66530.90
T0000280,A01,67,65-74 years,2024-06-26T15:09,2024,6,Fresh vegetables,Fresh vegetables Shop 7,53.59,5544.24,66530.90
T0000281,A01,67,65-74 years,2024-06-25T10:44,2024,6,"Social Security, private and government retirement",Social Security Shop 2,125.20,5544.24,66530.90
T0000282,A01,67,65-74 years,2024-06-25T13:36,2024,6,Maintenance and repairs,Maintenance and Shop 3,93.97,5544.24,66530.90
T0000283,A01,67,65-74 years,2024-06-08T11:28,2024,6,Estimated market value of owned home,Estimated market Shop 9,84.40,5544.24,66530.90
T0000284,A01,67,65-74 years,2024-06-01T16:25,2024,6,Estimated market value of owned home,Estimated market Shop 8,50.74,5544.24,66530.90
T0000285,A01,67,65-74 years,2024-06-23T13:06,2024,6,Estimated market value of owned home,Estimated market Shop 8,31.16,5544.24,66530.90
T0000286,A01,67,65-74 years,2024-06-13T13:11,2024,6,Income before taxes,Income before Shop 8,83.61,5544.24,66530.90
T0000287,A01,67,65-74 years,2024-06-14T14:23,2024,6,Estimated market value of owned home,Estimated market Shop 5,116.65,5544.24,66530.90
T0000288,A01,67,65-74 years,2024-06-14T08:22,2024,6,Estimated market value of owned home,Estimated market Shop 3,161.30,5544.24,66530.90
T0000289,A01,67,65-74 years,2024-06-14T08:54,2024,6,Estimated market value of owned home,Estimated market Shop 3,38.71,5544.24,66530.90
T0000290,A01,67,65-74 years,2024-06-16T09:53,2024,6,Estimated market value of owned home,Estimated market Shop 5,157.34,5544.24,66530.90
T0000291,A01,67,65-74 years,2024-06-06T16:34,2024,6,Estimated market value of owned home,Estimated market Shop 2,51.11,5544.24,66530.90
T0000292,A01,67,65-74 years,2024-06-21T09:17,2024,6,Estimated market value of owned home,Estimated market Shop 4,134.02,5544.24,66530.90
T0000293,A01,67,65-74 years,2024-06-12T17:09,2024,6,"Maintenance, repairs, insurance, and other expenses",Maintenance repairs Shop 6,64.42,5544.24,66530.90
T0000294,A01,67,65-74 years,2024-06-20T15:36,2024,6,"Interest, dividends, rental income, and other property income",Interest dividends Shop 2,33.27,5544.24,66530.90
T0000295,A01,67,65-74 years,2024-06-12T18:44,2024,6,Estimated market value of owned home,Estimated market Shop 4,82.61,5544.24,66530.90
T0000296,A01,67,65-74 years,2024-06-09T19:19,2024,6,Health insurance,Health insurance Shop 5,235.47,5544.24,66530.90
T0000297,A01,67,65-74 years,2024-06-29T14:27,2024,6,Estimated market value of owned home,Estimated market Shop 1,54.62,5544.24,66530.90
T0000298,A01,67,65-74 years,2024-06-09T10:17,2024,6,Estimated market value of owned home,Estimated market Shop 5,125.38,5544.24,66530.90
T0000299,A01,67,65-74 years,2024-06-08T15:25,2024,6,Income before taxes,Income before Shop 2,70.87,5544.24,66530.90
T0000300,A01,67,65-74 years,2024-06-26T16:32,2024,6,Estimated market value of owned home,Estimated market Shop 8,26.50,5544.24,66530.90
T0000301,A01,67,65-74 years,2024-06-04T07:53,2024,6,Household furnishings and equipment,Household furnishings Shop 5,117.01,5544.24,66530.90
T0000302,A01,67,65-74 years,2024-07-24T08:38,2024,7,Estimated market value of owned home,Estimated market Shop 1,88.14,5544.24,66530.90
T0000303,A01,67,65-74 years,2024-07-26T12:39,2024,7,Housekeeping supplies,Housekeeping supplies Shop 2,64.20,5544.24,66530.90
T0000304,A01,67,65-74 years,2024-07-27T12:52,2024,7,Estimated market value of owned home,Estimated market Shop 8,151.02,5544.24,66530.90
T0000305,A01,67,65-74 years,2024-07-08T15:33,2024,7,Pork,Pork Shop 8,0.99,5544.24,66530.90
T0000306,A01,67,65-74 years,2024-07-14T15:31,2024,7,Household furnishings and equipment,Household furnishings Shop 7,52.10,5544.24,66530.90
T0000307,A01,67,65-74 years,2024-07-20T07:08,2024,7,Housing,Housing Shop 1,125.92,5544.24,66530.90
T0000308,A01,67,65-74 years,2024-07-13T21:48,2024,7,Healthcare,Healthcare Shop 7,51.10,5544.24,66530.90
T0000309,A01,67,65-74 years,2024-07-24T15:23,2024,7,Estimated market value of owned home,Estimated market Shop 3,300.78,5544.24,66530.90
T0000310,A01,67,65-74 years,2024-07-17T14:22,2024,7,Income before taxes,Income before Shop 5,46.29,5544.24,66530.90
T0000311,A01,67,65-74 years,2024-07-09T11:41,2024,7,Estimated market value of owned home,Estimated market Shop 5,103.34,5544.24,66530.90
T0000312,A01,67,65-74 years,2024-07-27T16:37,2024,7,"Social Security, private and government retirement",Social Security Shop 3,44.94,5544.24,66530.90
T0000313,A01,67,65-74 years,2024-07-24T19:00,2024,7,Estimated market value of owned home,Estimated market Shop 1,78.72,5544.24,66530.90
T0000314,A01,67,65-74 years,2024-07-18T21:41,2024,7,Estimated market value of owned home,Estimated market Shop 9,123.59,5544.24,66530.90
T0000315,A01,67,65-74 years,2024-07-19T21:06,2024,7,Estimated market value of owned home,Estimated market Shop 8,39.01,5544.24,66530.90
T0000316,A01,67,65-74 years,2024-07-23T16:59,2024,7,Estimated market value of owned home,Estimated market Shop 8,174.45,5544.24,66530.90
T0000317,A01,67,65-74 years,2024-07-29T15:12,2024,7,"Interest, dividends, rental income, and other property income",Interest dividends Shop 7,29.72,5544.24,66530.90
T0000318,A01,67,65-74 years,2024-07-28T15:03,2024,7,Shelter,Shelter Shop 8,97.74,5544.24,66530.90
T0000319,A01,67,65-74 years,2024-07-08T09:23,2024,7,Estimated market value of owned home,Estimated market Shop 3,34.80,5544.24,66530.90
T0000320,A01,67,65-74 years,2024-07-21T20:47,2024,7,Mortgage interest and charges,Mortgage interest Shop 9,82.81,5544.24,66530.90
T0000321,A01,67,65-74 years,2024-07-28T08:12,2024,7,Estimated market value of owned home,Estimated market Shop 4,56.37,5544.24,66530.90
T0000322,A01,67,65-74 years,2024-07-17T10:27,2024,7,Income before taxes,Income before Shop 8,143.09,5544.24,66530.90
T0000323,A01,67,65-74 years,2024-07-15T13:23,2024,7,Income before taxes,Income before Shop 5,108.59,5544.24,66530.90
T0000324,A01,67,65-74 years,2024-07-15T14:07,2024,7,Income before taxes,Income before Shop 9,147.68,5544.24,66530.90
T0000325,A01,67,65-74 years,2024-07-18T12:46,2024,7,Owned dwellings,Owned dwellings Shop 6,210.69,5544.24,66530.90
T0000326,A01,67,65-74 years,2024-07-18T13:49,2024,7,Nonalcoholic beverages,Nonalcoholic beverages Shop 2,112.07,5544.24,66530.90
T0000327,A01,67,65-74 years,2024-07-13T13:56,2024,7,Other money receipts,Other money Shop 4,417.75,5544.24,66530.90
T0000328,A01,67,65-74 years,2024-07-29T11:27,2024,7,Income before taxes,Income before Shop 6,89.02,5544.24,66530.90
T0000329,A01,67,65-74 years,2024-07-31T11:45,2024,7,Shelter,Shelter Shop 3,29.27,5544.24,66530.90
T0000330,A01,67,65-74 years,2024-07-05T14:55,2024,7,Estimated market value of owned home,Estimated market Shop 4,79.65,5544.24,66530.90
T0000331,A01,67,65-74 years,2024-07-06T08:43,2024,7,Household furnishings and equipment,Household furnishings Shop 8,222.79,5544.24,66530.90
T0000332,A01,67,65-74 years,2024-07-13T18:24,2024,7,Wages and salaries,Wages and Shop 7,290.42,5544.24,66530.90
T0000333,A01,67,65-74 years,2024-07-09T08:44,2024,7,"Utilities, fuels, and public services",Utilities fuels Shop 6,133.37,5544.24,66530.90
T0000334,A01,67,65-74 years,2024-07-10T19:01,2024,7,Estimated market value of owned home,Estimated market Shop 6,148.60,5544.24,66530.90
T0000335,A01,67,65-74 years,2024-07-12T15:29,2024,7,Healthcare,Healthcare Shop 5,73.88,5544.24,66530.90
T0000336,A01,67,65-74 years,2024-07-14T14:41,2024,7,Estimated market value of owned home,Estimated market Shop 8,183.56,5544.24,66530.90
T0000337,A01,67,65-74 years,2024-07-05T09:00,2024,7,Income before taxes,Income before Shop 4,30.24,5544.24,66530.90
T0000338,A01,67,65-74 years,2024-07-15T13:42,2024,7,Wages and salaries,Wages and Shop 5,110.97,5544.24,66530.90
T0000339,A01,67,65-74 years,2024-07-11T15:38,2024,7,Estimated market value of owned home,Estimated market Shop 2,156.39,5544.24,66530.90
T0000340,A01,67,65-74 years,2024-07-11T18:50,2024,7,Estimated market value of owned home,Estimated market Shop 4,58.96,5544.24,66530.90
T0000341,A01,67,65-74 years,2024-07-13T11:21,2024,7,Estimated market value of owned home,Estimated market Shop 2,204.14,5544.24,66530.90
T0000342,A01,67,65-74 years,2024-07-13T10:09,2024,7,Income before taxes,Income before Shop 4,149.71,5544.24,66530.90
T0000343,A01,67,65-74 years,2024-07-10T18:59,2024,7,"Social Security, private and government retirement",Social Security Shop 2,100.48,5544.24,66530.90
T0000344,A01,67,65-74 years,2024-07-20T21:02,2024,7,Estimated market value of owned home,Estimated market Shop 7,59.94,5544.24,66530.90
T0000345,A01,67,65-74 years,2024-07-28T17:58,2024,7,Income before taxes,Income before Shop 2,71.49,5544.24,66530.90
